  1.00000000    0.00000000
  0.97777778    0.00412570
  0.95555556    0.00844651
  0.93333333    0.01285574
  0.91111111    0.01726151
  0.88888889    0.02158570
  0.86666667    0.02576302
  0.84444444    0.02973993
  0.82222222    0.03347377
  0.80000000    0.03693179
  0.77777778    0.04009023
  0.75555556    0.04293345
  0.73333333    0.04545304
  0.71111111    0.04764703
  0.68888889    0.04951900
  0.66666667    0.05107734
  0.64444444    0.05233449
  0.62222222    0.05330615
  0.60000000    0.05401060
  0.57777778    0.05446804
  0.55555556    0.05469988
  0.53333333    0.05472813
  0.51111111    0.05457483
  0.48888889    0.05426143
  0.46666667    0.05380828
  0.44444444    0.05323413
  0.42222222    0.05255561
  0.40000000    0.05178683
  0.37777778    0.05093890
  0.35555556    0.05001959
  0.33333333    0.04903292
  0.31111111    0.04797881
  0.28888889    0.04685271
  0.26666667    0.04564525
  0.24444444    0.04434182
  0.22222222    0.04292205
  0.20000000    0.04135908
  0.17777778    0.03961858
  0.15555556    0.03765696
  0.13333333    0.03541844
  0.11111111    0.03282936
  0.08888889    0.02978665
  0.06666667    0.02613087
  0.04444444    0.02157066
  0.02222222    0.01538117
  0.00000000    0.00000000
  0.00000000    0.00000000
  0.02222222   -0.02656918
  0.04444444   -0.03376973
  0.06666667   -0.03736273
  0.08888889   -0.03919099
  0.11111111   -0.04003506
  0.13333333   -0.04030613
  0.15555556   -0.04023925
  0.17777778   -0.03997099
  0.20000000   -0.03957791
  0.22222222   -0.03909827
  0.24444444   -0.03854547
  0.26666667   -0.03791702
  0.28888889   -0.03720084
  0.31111111   -0.03637967
  0.33333333   -0.03543449
  0.35555556   -0.03434690
  0.37777778   -0.03310104
  0.40000000   -0.03168491
  0.42222222   -0.03009132
  0.44444444   -0.02831859
  0.46666667   -0.02637090
  0.48888889   -0.02425846
  0.51111111   -0.02199745
  0.53333333   -0.01960984
  0.55555556   -0.01712299
  0.57777778   -0.01456917
  0.60000000   -0.01198487
  0.62222222   -0.00941008
  0.64444444   -0.00688740
  0.66666667   -0.00446107
  0.68888889   -0.00217592
  0.71111111   -0.00007615
  0.73333333    0.00179584
  0.75555556    0.00340086
  0.77777778    0.00470428
  0.80000000    0.00567757
  0.82222222    0.00629980
  0.84444444    0.00655933
  0.86666667    0.00645546
  0.88888889    0.00600022
  0.91111111    0.00522018
  0.93333333    0.00415836
  0.95555556    0.00287613
  0.97777778    0.00145527
  1.00000000    0.00000000
