1.00000000  0.00000000
0.98429268  0.00392541
0.96858924  0.00778248
0.95289355  0.01155101
0.93720948  0.01521355
0.92154090  0.01875526
0.90589169  0.02216384
0.89026569  0.02542928
0.87466677  0.02854383
0.85909877  0.03150177
0.84356553  0.03429928
0.82807090  0.03693427
0.81261869  0.03940625
0.79721270  0.04171614
0.78185676  0.04386616
0.76655464  0.04585961
0.75131011  0.04770078
0.73612695  0.04939477
0.72100889  0.05094738
0.70595967  0.05236494
0.69098301  0.05365420
0.67608258  0.05482222
0.66126208  0.05587625
0.64652516  0.05682362
0.63187545  0.05767162
0.61731657  0.05842748
0.60285211  0.05909823
0.58848564  0.05969064
0.57422071  0.06021119
0.56006083  0.06066597
0.54600950  0.06106070
0.53207019  0.06140062
0.51824633  0.06169053
0.50454133  0.06193472
0.49095858  0.06213701
0.47750144  0.06230068
0.46417321  0.06242855
0.45097718  0.06252291
0.43791662  0.06258561
0.42499475  0.06261801
0.41221475  0.06262107
0.39957977  0.06259532
0.38709295  0.06254092
0.37475734  0.06245771
0.36257601  0.06234521
0.35055195  0.06220268
0.33868813  0.06202917
0.32698749  0.06182351
0.31545289  0.06158443
0.30408720  0.06131053
0.29289322  0.06100035
0.28187370  0.06065240
0.27103137  0.06026520
0.26036891  0.05983731
0.24988893  0.05936736
0.23959403  0.05885408
0.22948676  0.05829633
0.21956959  0.05769312
0.20984499  0.05704363
0.20031534  0.05634721
0.19098301  0.05560341
0.18185028  0.05481202
0.17291943  0.05397299
0.16419264  0.05308652
0.15567207  0.05215302
0.14735984  0.05117311
0.13925797  0.05014761
0.13136849  0.04907754
0.12369332  0.04796411
0.11623437  0.04680870
0.10899348  0.04561285
0.10197242  0.04437823
0.09517295  0.04310665
0.08859672  0.04180001
0.08224537  0.04046029
0.07612047  0.03908955
0.07022351  0.03768987
0.06455597  0.03626336
0.05911923  0.03481215
0.05391464  0.03333832
0.04894348  0.03184394
0.04420699  0.03033101
0.03970631  0.02880148
0.03544258  0.02725719
0.03141684  0.02569992
0.02763008  0.02413131
0.02408324  0.02255290
0.02077719  0.02096612
0.01771275  0.01937225
0.01489067  0.01777247
0.01231166  0.01616781
0.00997634  0.01455919
0.00788530  0.01294739
0.00603904  0.01133310
0.00443804  0.00971688
0.00308267  0.00809920
0.00197327  0.00648045
0.00111013  0.00486092
0.00049344  0.00324088
0.00012337  0.00162052
0.00000000  0.00000000
0.00012337  -0.00225774
0.00049344  -0.00450670
0.00111013  -0.00673819
0.00197327  -0.00894370
0.00308267  -0.01111495
0.00443804  -0.01324402
0.00603904  -0.01532340
0.00788530  -0.01734607
0.00997634  -0.01930554
0.01231166  -0.02119596
0.01489067  -0.02301213
0.01771275  -0.02474954
0.02077719  -0.02640445
0.02408324  -0.02797388
0.02763008  -0.02945563
0.03141684  -0.03084831
0.03544258  -0.03215131
0.03970631  -0.03336481
0.04420699  -0.03448975
0.04894348  -0.03552780
0.05391464  -0.03648133
0.05911923  -0.03735334
0.06455597  -0.03814742
0.07022351  -0.03886770
0.07612047  -0.03951874
0.08224537  -0.04010551
0.08859672  -0.04063323
0.09517295  -0.04110738
0.10197242  -0.04153353
0.10899348  -0.04191729
0.11623437  -0.04226421
0.12369332  -0.04257970
0.13136849  -0.04286892
0.13925797  -0.04313670
0.14735984  -0.04338748
0.15567207  -0.04362520
0.16419264  -0.04385324
0.17291943  -0.04407437
0.18185028  -0.04429066
0.19098301  -0.04450347
0.20031534  -0.04471339
0.20984499  -0.04492023
0.21956959  -0.04512297
0.22948676  -0.04531981
0.23959403  -0.04550811
0.24988893  -0.04568447
0.26036891  -0.04584475
0.27103137  -0.04598410
0.28187370  -0.04609700
0.29289322  -0.04617739
0.30408720  -0.04621869
0.31545289  -0.04621393
0.32698749  -0.04615583
0.33868813  -0.04603693
0.35055195  -0.04584969
0.36257601  -0.04558663
0.37475734  -0.04524044
0.38709295  -0.04480416
0.39957977  -0.04427125
0.41221475  -0.04363580
0.42499475  -0.04289260
0.43791662  -0.04203733
0.45097718  -0.04106665
0.46417321  -0.03997833
0.47750144  -0.03877139
0.49095858  -0.03744615
0.50454133  -0.03600439
0.51824633  -0.03444935
0.53207019  -0.03278585
0.54600950  -0.03102028
0.56006083  -0.02916067
0.57422071  -0.02721665
0.58848564  -0.02519944
0.60285211  -0.02312182
0.61731657  -0.02099802
0.63187545  -0.01884364
0.64652516  -0.01667554
0.66126208  -0.01451164
0.67608258  -0.01237079
0.69098301  -0.01027253
0.70595967  -0.00823683
0.72100889  -0.00628387
0.73612695  -0.00443371
0.75131011  -0.00270601
0.76655464  -0.00111963
0.78185676  0.00030770
0.79721270  0.00155977
0.81261869  0.00262233
0.82807090  0.00348348
0.84356553  0.00413412
0.85909877  0.00456843
0.87466677  0.00478432
0.89026569  0.00478390
0.90589169  0.00457393
0.92154090  0.00416634
0.93720948  0.00357867
0.95289355  0.00283453
0.96858924  0.00196407
0.98429268  0.00100440
1.00000000  0.00000000
