1.00000000  0.00000000
0.98252554  0.00402166
0.96511800  0.00795902
0.94778128  0.01179192
0.93051919  0.01550315
0.91333552  0.01907829
0.89623397  0.02250561
0.87921818  0.02577578
0.86229176  0.02888182
0.84545821  0.03181887
0.82872101  0.03458400
0.81208359  0.03717607
0.79554928  0.03959552
0.77912135  0.04184424
0.76280306  0.04392538
0.74659756  0.04584316
0.73050796  0.04760273
0.71453732  0.04921006
0.69868863  0.05067172
0.68296483  0.05199478
0.66736880  0.05318669
0.65190333  0.05425513
0.63657123  0.05520791
0.62137518  0.05605290
0.60631783  0.05679783
0.59140179  0.05745033
0.57662959  0.05801781
0.56200372  0.05850733
0.54752663  0.05892564
0.53320067  0.05927906
0.51902820  0.05957352
0.50501147  0.05981440
0.49115272  0.06000667
0.47745412  0.06015473
0.46391779  0.06026251
0.45054582  0.06033340
0.43734022  0.06037030
0.42430296  0.06037559
0.41143599  0.06035122
0.39874119  0.06029864
0.38622039  0.06021891
0.37387537  0.06011266
0.36170791  0.05998017
0.34971967  0.05982141
0.33791234  0.05963604
0.32628752  0.05942345
0.31484678  0.05918286
0.30359167  0.05891326
0.29252365  0.05861356
0.28164420  0.05828254
0.27095472  0.05791892
0.26045656  0.05752140
0.25015108  0.05708870
0.24003957  0.05661956
0.23012327  0.05611280
0.22040341  0.05556734
0.21088118  0.05498220
0.20155772  0.05435656
0.19243415  0.05368975
0.18351154  0.05298126
0.17479096  0.05223076
0.16627339  0.05143814
0.15795984  0.05060344
0.14985123  0.04972692
0.14194850  0.04880904
0.13425253  0.04785043
0.12676416  0.04685192
0.11948425  0.04581450
0.11241356  0.04473934
0.10555287  0.04362774
0.09890292  0.04248117
0.09246441  0.04130119
0.08623805  0.04008948
0.08022446  0.03884778
0.07442429  0.03757794
0.06883815  0.03628182
0.06346659  0.03496133
0.05831018  0.03361837
0.05336943  0.03225488
0.04864486  0.03087270
0.04413693  0.02947371
0.03984610  0.02805966
0.03577278  0.02663230
0.03191740  0.02519324
0.02828033  0.02374403
0.02486192  0.02228610
0.02166251  0.02082078
0.01868240  0.01934928
0.01592190  0.01787268
0.01338126  0.01639198
0.01106074  0.01490800
0.00896055  0.01342150
0.00708089  0.01193309
0.00542195  0.01044328
0.00398389  0.00895248
0.00276683  0.00746102
0.00177089  0.00596914
0.00099619  0.00447700
0.00044277  0.00298472
0.00011070  0.00149238
0.00000000  0.00000000
0.00011070  -0.00207921
0.00044277  -0.00415049
0.00099619  -0.00620599
0.00177089  -0.00823804
0.00276683  -0.01023914
0.00398389  -0.01220215
0.00542195  -0.01412028
0.00708089  -0.01598717
0.00896055  -0.01779696
0.01106074  -0.01954436
0.01338126  -0.02122464
0.01592190  -0.02283373
0.01868240  -0.02436822
0.02166251  -0.02582541
0.02486192  -0.02720330
0.02828033  -0.02850060
0.03191740  -0.02971677
0.03577278  -0.03085195
0.03984610  -0.03190698
0.04413693  -0.03288337
0.04864486  -0.03378326
0.05336943  -0.03460939
0.05831018  -0.03536501
0.06346659  -0.03605389
0.06883815  -0.03668019
0.07442429  -0.03724843
0.08022446  -0.03776341
0.08623805  -0.03823014
0.09246441  -0.03865373
0.09890292  -0.03903934
0.10555287  -0.03939208
0.11241356  -0.03971694
0.11948425  -0.04001867
0.12676416  -0.04030176
0.13425253  -0.04057032
0.14194850  -0.04082801
0.14985123  -0.04107798
0.15795984  -0.04132280
0.16627339  -0.04156441
0.17479096  -0.04180409
0.18351154  -0.04204240
0.19243415  -0.04227915
0.20155772  -0.04251338
0.21088118  -0.04274339
0.22040341  -0.04296668
0.23012327  -0.04318002
0.24003957  -0.04337945
0.25015108  -0.04356034
0.26045656  -0.04371738
0.27095472  -0.04384474
0.28164420  -0.04393605
0.29252365  -0.04398454
0.30359167  -0.04398312
0.31484678  -0.04392445
0.32628752  -0.04380112
0.33791234  -0.04360569
0.34971967  -0.04333087
0.36170791  -0.04296965
0.37387537  -0.04251536
0.38622039  -0.04196192
0.39874119  -0.04130386
0.41143599  -0.04053654
0.42430296  -0.03965623
0.43734022  -0.03866025
0.45054582  -0.03754710
0.46391779  -0.03631651
0.47745412  -0.03496963
0.49115272  -0.03350905
0.50501147  -0.03193886
0.51902820  -0.03026476
0.53320067  -0.02849402
0.54752663  -0.02663556
0.56200372  -0.02469988
0.57662959  -0.02269911
0.59140179  -0.02064685
0.60631783  -0.01855814
0.62137518  -0.01644936
0.63657123  -0.01433807
0.65190333  -0.01224282
0.66736880  -0.01018302
0.68296483  -0.00817861
0.69868863  -0.00624987
0.71453732  -0.00441713
0.73050796  -0.00270045
0.74659756  -0.00111923
0.76280306  0.00030812
0.77912135  0.00156456
0.79554928  0.00263493
0.81208359  0.00350629
0.82872101  0.00416844
0.84545821  0.00461442
0.86229176  0.00484097
0.87921818  0.00484909
0.89623397  0.00464446
0.91333552  0.00423810
0.93051919  0.00364679
0.94778128  0.00289365
0.96511800  0.00200862
0.98252554  0.00102903
1.00000000  0.00000000
